NOFOLIO,ENTIDAD,CCT,GENERO,NOMBRE_CT                                                                                               ,N_TURNO,EXTENSION,NOMBRE_MUN,NOMBRE_LOC,MARGINA,SOST,SUBSIST,NVL_ESP,NVL_MAT,
130011261B17,HIDALGO,13DPT0007I,H,CONALEP ATITALAQUIA,VESPERTINO,,ATITALAQUIA,ATITALAQUIA,MUY BAJO,ESTATAL,CONALEP EDOS,I,I,
130011262B17,HIDALGO,13DPT0007I,M,CONALEP ATITALAQUIA,VESPERTINO,,ATITALAQUIA,ATITALAQUIA,MUY BAJO,ESTATAL,CONALEP EDOS,II,I,
130011263B17,HIDALGO,13DPT0007I,H,CONALEP ATITALAQUIA,VESPERTINO,,ATITALAQUIA,ATITALAQUIA,MUY BAJO,ESTATAL,CONALEP EDOS,III,II,
130011264B17,HIDALGO,13DPT0007I,M,CONALEP ATITALAQUIA,VESPERTINO,,ATITALAQUIA,ATITALAQUIA,MUY BAJO,ESTATAL,CONALEP EDOS,III,III,
130011265B17,HIDALGO,13DPT0007I,M,CONALEP ATITALAQUIA,VESPERTINO,,ATITALAQUIA,ATITALAQUIA,MUY BAJO,ESTATAL,CONALEP EDOS,I,I,
130011266B17,HIDALGO,13DPT0007I,M,CONALEP ATITALAQUIA,VESPERTINO,,ATITALAQUIA,ATITALAQUIA,MUY BAJO,ESTATAL,CONALEP EDOS,III,I,
130011267B17,HIDALGO,13DPT0007I,M,CONALEP ATITALAQUIA,VESPERTINO,,ATITALAQUIA,ATITALAQUIA,MUY BAJO,ESTATAL,CONALEP EDOS,II,I,
130011268B17,HIDALGO,13DPT0007I,H,CONALEP ATITALAQUIA,VESPERTINO,,ATITALAQUIA,ATITALAQUIA,MUY BAJO,ESTATAL,CONALEP EDOS,III,I,
130011269B17,HIDALGO,13DPT0007I,M,CONALEP ATITALAQUIA,VESPERTINO,,ATITALAQUIA,ATITALAQUIA,MUY BAJO,ESTATAL,CONALEP EDOS,II,II,
130011270B17,HIDALGO,13DPT0007I,H,CONALEP ATITALAQUIA,VESPERTINO,,ATITALAQUIA,ATITALAQUIA,MUY BAJO,ESTATAL,CONALEP EDOS,I,I,
130011271B17,HIDALGO,13DPT0007I,M,CONALEP ATITALAQUIA,VESPERTINO,,ATITALAQUIA,ATITALAQUIA,MUY BAJO,ESTATAL,CONALEP EDOS,III,I,
130011272B17,HIDALGO,13DPT0007I,M,CONALEP ATITALAQUIA,VESPERTINO,,ATITALAQUIA,ATITALAQUIA,MUY BAJO,ESTATAL,CONALEP EDOS,III,II,
130011273B17,HIDALGO,13DPT0007I,M,CONALEP ATITALAQUIA,VESPERTINO,,ATITALAQUIA,ATITALAQUIA,MUY BAJO,ESTATAL,CONALEP EDOS,IV,I,
130011274B17,HIDALGO,13ECB0019T,H,COLEGIO DE BACHILLERES PLANTEL TULA DE ALLENDE,MATUTINO,,TULA DE ALLENDE,KILOMETRO 5 [GASERA],ALTO,ESTATAL,COBACH,II,I,
130011275B17,HIDALGO,13ECB0019T,M,COLEGIO DE BACHILLERES PLANTEL TULA DE ALLENDE,MATUTINO,,TULA DE ALLENDE,KILOMETRO 5 [GASERA],ALTO,ESTATAL,COBACH,II,I,
130011276B17,HIDALGO,13ECB0019T,H,COLEGIO DE BACHILLERES PLANTEL TULA DE ALLENDE,MATUTINO,,TULA DE ALLENDE,KILOMETRO 5 [GASERA],ALTO,ESTATAL,COBACH,I,I,
130011277B17,HIDALGO,13ECB0019T,H,COLEGIO DE BACHILLERES PLANTEL TULA DE ALLENDE,MATUTINO,,TULA DE ALLENDE,KILOMETRO 5 [GASERA],ALTO,ESTATAL,COBACH,III,III,
130011278B17,HIDALGO,13ECB0019T,H,COLEGIO DE BACHILLERES PLANTEL TULA DE ALLENDE,MATUTINO,,TULA DE ALLENDE,KILOMETRO 5 [GASERA],ALTO,ESTATAL,COBACH,I,I,
130011279B17,HIDALGO,13ECB0019T,H,COLEGIO DE BACHILLERES PLANTEL TULA DE ALLENDE,MATUTINO,,TULA DE ALLENDE,KILOMETRO 5 [GASERA],ALTO,ESTATAL,COBACH,III,II,
130011280B17,HIDALGO,13ECB0019T,M,COLEGIO DE BACHILLERES PLANTEL TULA DE ALLENDE,MATUTINO,,TULA DE ALLENDE,KILOMETRO 5 [GASERA],ALTO,ESTATAL,COBACH,I,I,
130011281B17,HIDALGO,13ECB0019T,H,COLEGIO DE BACHILLERES PLANTEL TULA DE ALLENDE,MATUTINO,,TULA DE ALLENDE,KILOMETRO 5 [GASERA],ALTO,ESTATAL,COBACH,III,I,
130011282B17,HIDALGO,13ECB0019T,H,COLEGIO DE BACHILLERES PLANTEL TULA DE ALLENDE,MATUTINO,,TULA DE ALLENDE,KILOMETRO 5 [GASERA],ALTO,ESTATAL,COBACH,II,I,
130011283B17,HIDALGO,13ECB0019T,H,COLEGIO DE BACHILLERES PLANTEL TULA DE ALLENDE,MATUTINO,,TULA DE ALLENDE,KILOMETRO 5 [GASERA],ALTO,ESTATAL,COBACH,I,I,
130011284B17,HIDALGO,13ECB0019T,H,COLEGIO DE BACHILLERES PLANTEL TULA DE ALLENDE,MATUTINO,,TULA DE ALLENDE,KILOMETRO 5 [GASERA],ALTO,ESTATAL,COBACH,II,I,
130011286B17,HIDALGO,13ECB0019T,M,COLEGIO DE BACHILLERES PLANTEL TULA DE ALLENDE,MATUTINO,,TULA DE ALLENDE,KILOMETRO 5 [GASERA],ALTO,ESTATAL,COBACH,II,I,
130011288B17,HIDALGO,13ECB0019T,M,COLEGIO DE BACHILLERES PLANTEL TULA DE ALLENDE,MATUTINO,,TULA DE ALLENDE,KILOMETRO 5 [GASERA],ALTO,ESTATAL,COBACH,II,I,
130011289B17,HIDALGO,13ECB0019T,H,COLEGIO DE BACHILLERES PLANTEL TULA DE ALLENDE,MATUTINO,,TULA DE ALLENDE,KILOMETRO 5 [GASERA],ALTO,ESTATAL,COBACH,III,II,
130011290B17,HIDALGO,13ECB0019T,H,COLEGIO DE BACHILLERES PLANTEL TULA DE ALLENDE,MATUTINO,,TULA DE ALLENDE,KILOMETRO 5 [GASERA],ALTO,ESTATAL,COBACH,I,I,
130011291B17,HIDALGO,13ECB0019T,M,COLEGIO DE BACHILLERES PLANTEL TULA DE ALLENDE,MATUTINO,,TULA DE ALLENDE,KILOMETRO 5 [GASERA],ALTO,ESTATAL,COBACH,III,II,
130011292B17,HIDALGO,13ECB0019T,H,COLEGIO DE BACHILLERES PLANTEL TULA DE ALLENDE,MATUTINO,,TULA DE ALLENDE,KILOMETRO 5 [GASERA],ALTO,ESTATAL,COBACH,I,I,
130011293B17,HIDALGO,13ECB0019T,H,COLEGIO DE BACHILLERES PLANTEL TULA DE ALLENDE,MATUTINO,,TULA DE ALLENDE,KILOMETRO 5 [GASERA],ALTO,ESTATAL,COBACH,II,I,
130011295B17,HIDALGO,13ECB0019T,M,COLEGIO DE BACHILLERES PLANTEL TULA DE ALLENDE,MATUTINO,,TULA DE ALLENDE,KILOMETRO 5 [GASERA],ALTO,ESTATAL,COBACH,III,I,
130011296B17,HIDALGO,13ECB0019T,M,COLEGIO DE BACHILLERES PLANTEL TULA DE ALLENDE,MATUTINO,,TULA DE ALLENDE,KILOMETRO 5 [GASERA],ALTO,ESTATAL,COBACH,I,I,
130011297B17,HIDALGO,13ECB0019T,H,COLEGIO DE BACHILLERES PLANTEL TULA DE ALLENDE,MATUTINO,,TULA DE ALLENDE,KILOMETRO 5 [GASERA],ALTO,ESTATAL,COBACH,II,I,
130011298B17,HIDALGO,13ECB0019T,H,COLEGIO DE BACHILLERES PLANTEL TULA DE ALLENDE,MATUTINO,,TULA DE ALLENDE,KILOMETRO 5 [GASERA],ALTO,ESTATAL,COBACH,II,II,
130011300B17,HIDALGO,13ECB0019T,M,COLEGIO DE BACHILLERES PLANTEL TULA DE ALLENDE,MATUTINO,,TULA DE ALLENDE,KILOMETRO 5 [GASERA],ALTO,ESTATAL,COBACH,II,I,
130011301B17,HIDALGO,13ECB0019T,M,COLEGIO DE BACHILLERES PLANTEL TULA DE ALLENDE,MATUTINO,,TULA DE ALLENDE,KILOMETRO 5 [GASERA],ALTO,ESTATAL,COBACH,I,I,
130011302B17,HIDALGO,13ECB0019T,M,COLEGIO DE BACHILLERES PLANTEL TULA DE ALLENDE,MATUTINO,,TULA DE ALLENDE,KILOMETRO 5 [GASERA],ALTO,ESTATAL,COBACH,I,I,
130011303B17,HIDALGO,13ECB0019T,H,COLEGIO DE BACHILLERES PLANTEL TULA DE ALLENDE,MATUTINO,,TULA DE ALLENDE,KILOMETRO 5 [GASERA],ALTO,ESTATAL,COBACH,I,I,
130011304B17,HIDALGO,13ECB0019T,M,COLEGIO DE BACHILLERES PLANTEL TULA DE ALLENDE,MATUTINO,,TULA DE ALLENDE,KILOMETRO 5 [GASERA],ALTO,ESTATAL,COBACH,I,II,
130011305B17,HIDALGO,13ECB0019T,H,COLEGIO DE BACHILLERES PLANTEL TULA DE ALLENDE,MATUTINO,,TULA DE ALLENDE,KILOMETRO 5 [GASERA],ALTO,ESTATAL,COBACH,III,I,
130011306B17,HIDALGO,13ECB0019T,M,COLEGIO DE BACHILLERES PLANTEL TULA DE ALLENDE,MATUTINO,,TULA DE ALLENDE,KILOMETRO 5 [GASERA],ALTO,ESTATAL,COBACH,II,I,
130011307B17,HIDALGO,13ECB0019T,H,COLEGIO DE BACHILLERES PLANTEL TULA DE ALLENDE,MATUTINO,,TULA DE ALLENDE,KILOMETRO 5 [GASERA],ALTO,ESTATAL,COBACH,I,I,
130011308B17,HIDALGO,13ECB0019T,M,COLEGIO DE BACHILLERES PLANTEL TULA DE ALLENDE,MATUTINO,,TULA DE ALLENDE,KILOMETRO 5 [GASERA],ALTO,ESTATAL,COBACH,I,I,
130011309B17,HIDALGO,13ECB0019T,M,COLEGIO DE BACHILLERES PLANTEL TULA DE ALLENDE,MATUTINO,,TULA DE ALLENDE,KILOMETRO 5 [GASERA],ALTO,ESTATAL,COBACH,IV,III,
130011310B17,HIDALGO,13ECB0019T,H,COLEGIO DE BACHILLERES PLANTEL TULA DE ALLENDE,MATUTINO,,TULA DE ALLENDE,KILOMETRO 5 [GASERA],ALTO,ESTATAL,COBACH,II,I,
130011311B17,HIDALGO,13ECB0019T,H,COLEGIO DE BACHILLERES PLANTEL TULA DE ALLENDE,MATUTINO,,TULA DE ALLENDE,KILOMETRO 5 [GASERA],ALTO,ESTATAL,COBACH,II,I,
130011312B17,HIDALGO,13ECB0019T,H,COLEGIO DE BACHILLERES PLANTEL TULA DE ALLENDE,MATUTINO,,TULA DE ALLENDE,KILOMETRO 5 [GASERA],ALTO,ESTATAL,COBACH,I,I,
130011313B17,HIDALGO,13ECB0019T,H,COLEGIO DE BACHILLERES PLANTEL TULA DE ALLENDE,MATUTINO,,TULA DE ALLENDE,KILOMETRO 5 [GASERA],ALTO,ESTATAL,COBACH,II,I,
130011314B17,HIDALGO,13ECB0019T,M,COLEGIO DE BACHILLERES PLANTEL TULA DE ALLENDE,MATUTINO,,TULA DE ALLENDE,KILOMETRO 5 [GASERA],ALTO,ESTATAL,COBACH,III,II,
130011315B17,HIDALGO,13ECB0019T,H,COLEGIO DE BACHILLERES PLANTEL TULA DE ALLENDE,MATUTINO,,TULA DE ALLENDE,KILOMETRO 5 [GASERA],ALTO,ESTATAL,COBACH,II,II,
130011316B17,HIDALGO,13ECB0019T,H,COLEGIO DE BACHILLERES PLANTEL TULA DE ALLENDE,MATUTINO,,TULA DE ALLENDE,KILOMETRO 5 [GASERA],ALTO,ESTATAL,COBACH,II,I,
130011317B17,HIDALGO,13ECB0019T,M,COLEGIO DE BACHILLERES PLANTEL TULA DE ALLENDE,MATUTINO,,TULA DE ALLENDE,KILOMETRO 5 [GASERA],ALTO,ESTATAL,COBACH,II,I,
130011318B17,HIDALGO,13ECB0019T,H,COLEGIO DE BACHILLERES PLANTEL TULA DE ALLENDE,MATUTINO,,TULA DE ALLENDE,KILOMETRO 5 [GASERA],ALTO,ESTATAL,COBACH,I,I,
130011319B17,HIDALGO,13ECB0019T,M,COLEGIO DE BACHILLERES PLANTEL TULA DE ALLENDE,MATUTINO,,TULA DE ALLENDE,KILOMETRO 5 [GASERA],ALTO,ESTATAL,COBACH,III,I,
130011320B17,HIDALGO,13ECB0019T,M,COLEGIO DE BACHILLERES PLANTEL TULA DE ALLENDE,MATUTINO,,TULA DE ALLENDE,KILOMETRO 5 [GASERA],ALTO,ESTATAL,COBACH,I,I,
130011321B17,HIDALGO,13ECB0019T,H,COLEGIO DE BACHILLERES PLANTEL TULA DE ALLENDE,MATUTINO,,TULA DE ALLENDE,KILOMETRO 5 [GASERA],ALTO,ESTATAL,COBACH,II,I,
130011322B17,HIDALGO,13ECB0019T,H,COLEGIO DE BACHILLERES PLANTEL TULA DE ALLENDE,MATUTINO,,TULA DE ALLENDE,KILOMETRO 5 [GASERA],ALTO,ESTATAL,COBACH,III,II,
130011323B17,HIDALGO,13ECB0019T,H,COLEGIO DE BACHILLERES PLANTEL TULA DE ALLENDE,MATUTINO,,TULA DE ALLENDE,KILOMETRO 5 [GASERA],ALTO,ESTATAL,COBACH,II,II,
130011324B17,HIDALGO,13ECB0019T,H,COLEGIO DE BACHILLERES PLANTEL TULA DE ALLENDE,MATUTINO,,TULA DE ALLENDE,KILOMETRO 5 [GASERA],ALTO,ESTATAL,COBACH,II,I,
130011325B17,HIDALGO,13ECB0019T,M,COLEGIO DE BACHILLERES PLANTEL TULA DE ALLENDE,MATUTINO,,TULA DE ALLENDE,KILOMETRO 5 [GASERA],ALTO,ESTATAL,COBACH,IV,II,
130011326B17,HIDALGO,13ECB0019T,H,COLEGIO DE BACHILLERES PLANTEL TULA DE ALLENDE,MATUTINO,,TULA DE ALLENDE,KILOMETRO 5 [GASERA],ALTO,ESTATAL,COBACH,II,I,
130011327B17,HIDALGO,13ECB0019T,M,COLEGIO DE BACHILLERES PLANTEL TULA DE ALLENDE,MATUTINO,,TULA DE ALLENDE,KILOMETRO 5 [GASERA],ALTO,ESTATAL,COBACH,II,I,
130011328B17,HIDALGO,13ECB0019T,M,COLEGIO DE BACHILLERES PLANTEL TULA DE ALLENDE,MATUTINO,,TULA DE ALLENDE,KILOMETRO 5 [GASERA],ALTO,ESTATAL,COBACH,I,I,
130011329B17,HIDALGO,13ECB0019T,M,COLEGIO DE BACHILLERES PLANTEL TULA DE ALLENDE,MATUTINO,,TULA DE ALLENDE,KILOMETRO 5 [GASERA],ALTO,ESTATAL,COBACH,I,I,
130011330B17,HIDALGO,13ECB0019T,H,COLEGIO DE BACHILLERES PLANTEL TULA DE ALLENDE,MATUTINO,,TULA DE ALLENDE,KILOMETRO 5 [GASERA],ALTO,ESTATAL,COBACH,III,II,
130011331B17,HIDALGO,13ECB0019T,M,COLEGIO DE BACHILLERES PLANTEL TULA DE ALLENDE,MATUTINO,,TULA DE ALLENDE,KILOMETRO 5 [GASERA],ALTO,ESTATAL,COBACH,III,I,
130011332B17,HIDALGO,13ECB0019T,M,COLEGIO DE BACHILLERES PLANTEL TULA DE ALLENDE,MATUTINO,,TULA DE ALLENDE,KILOMETRO 5 [GASERA],ALTO,ESTATAL,COBACH,III,I,
130011333B17,HIDALGO,13ECB0019T,H,COLEGIO DE BACHILLERES PLANTEL TULA DE ALLENDE,MATUTINO,,TULA DE ALLENDE,KILOMETRO 5 [GASERA],ALTO,ESTATAL,COBACH,III,I,
130011334B17,HIDALGO,13ECB0019T,H,COLEGIO DE BACHILLERES PLANTEL TULA DE ALLENDE,MATUTINO,,TULA DE ALLENDE,KILOMETRO 5 [GASERA],ALTO,ESTATAL,COBACH,III,II,
130011335B17,HIDALGO,13ECB0019T,M,COLEGIO DE BACHILLERES PLANTEL TULA DE ALLENDE,MATUTINO,,TULA DE ALLENDE,KILOMETRO 5 [GASERA],ALTO,ESTATAL,COBACH,IV,II,
130011336B17,HIDALGO,13ECB0019T,M,COLEGIO DE BACHILLERES PLANTEL TULA DE ALLENDE,MATUTINO,,TULA DE ALLENDE,KILOMETRO 5 [GASERA],ALTO,ESTATAL,COBACH,III,I,
130011337B17,HIDALGO,13ECB0019T,H,COLEGIO DE BACHILLERES PLANTEL TULA DE ALLENDE,MATUTINO,,TULA DE ALLENDE,KILOMETRO 5 [GASERA],ALTO,ESTATAL,COBACH,III,8,
130011338B17,HIDALGO,13ECB0019T,H,COLEGIO DE BACHILLERES PLANTEL TULA DE ALLENDE,MATUTINO,,TULA DE ALLENDE,KILOMETRO 5 [GASERA],ALTO,ESTATAL,COBACH,I,I,
130011339B17,HIDALGO,13ECB0019T,M,COLEGIO DE BACHILLERES PLANTEL TULA DE ALLENDE,MATUTINO,,TULA DE ALLENDE,KILOMETRO 5 [GASERA],ALTO,ESTATAL,COBACH,II,8,
130011340B17,HIDALGO,13ECB0019T,M,COLEGIO DE BACHILLERES PLANTEL TULA DE ALLENDE,MATUTINO,,TULA DE ALLENDE,KILOMETRO 5 [GASERA],ALTO,ESTATAL,COBACH,II,I,
130011341B17,HIDALGO,13ECB0019T,H,COLEGIO DE BACHILLERES PLANTEL TULA DE ALLENDE,MATUTINO,,TULA DE ALLENDE,KILOMETRO 5 [GASERA],ALTO,ESTATAL,COBACH,II,II,
130011342B17,HIDALGO,13ECB0019T,M,COLEGIO DE BACHILLERES PLANTEL TULA DE ALLENDE,MATUTINO,,TULA DE ALLENDE,KILOMETRO 5 [GASERA],ALTO,ESTATAL,COBACH,II,II,
130011343B17,HIDALGO,13ECB0019T,M,COLEGIO DE BACHILLERES PLANTEL TULA DE ALLENDE,MATUTINO,,TULA DE ALLENDE,KILOMETRO 5 [GASERA],ALTO,ESTATAL,COBACH,III,I,
130011344B17,HIDALGO,13ECB0019T,H,COLEGIO DE BACHILLERES PLANTEL TULA DE ALLENDE,MATUTINO,,TULA DE ALLENDE,KILOMETRO 5 [GASERA],ALTO,ESTATAL,COBACH,IV,III,
130011345B17,HIDALGO,13ECB0019T,M,COLEGIO DE BACHILLERES PLANTEL TULA DE ALLENDE,MATUTINO,,TULA DE ALLENDE,KILOMETRO 5 [GASERA],ALTO,ESTATAL,COBACH,8,I,
130011346B17,HIDALGO,13ECB0019T,H,COLEGIO DE BACHILLERES PLANTEL TULA DE ALLENDE,MATUTINO,,TULA DE ALLENDE,KILOMETRO 5 [GASERA],ALTO,ESTATAL,COBACH,I,I,
130011347B17,HIDALGO,13ECB0019T,H,COLEGIO DE BACHILLERES PLANTEL TULA DE ALLENDE,MATUTINO,,TULA DE ALLENDE,KILOMETRO 5 [GASERA],ALTO,ESTATAL,COBACH,II,I,
130011348B17,HIDALGO,13ECB0019T,M,COLEGIO DE BACHILLERES PLANTEL TULA DE ALLENDE,MATUTINO,,TULA DE ALLENDE,KILOMETRO 5 [GASERA],ALTO,ESTATAL,COBACH,II,I,
130011349B17,HIDALGO,13ECB0019T,M,COLEGIO DE BACHILLERES PLANTEL TULA DE ALLENDE,MATUTINO,,TULA DE ALLENDE,KILOMETRO 5 [GASERA],ALTO,ESTATAL,COBACH,II,I,
130011350B17,HIDALGO,13ECB0019T,M,COLEGIO DE BACHILLERES PLANTEL TULA DE ALLENDE,MATUTINO,,TULA DE ALLENDE,KILOMETRO 5 [GASERA],ALTO,ESTATAL,COBACH,III,I,
130011351B17,HIDALGO,13ECB0019T,H,COLEGIO DE BACHILLERES PLANTEL TULA DE ALLENDE,MATUTINO,,TULA DE ALLENDE,KILOMETRO 5 [GASERA],ALTO,ESTATAL,COBACH,II,I,
130011352B17,HIDALGO,13ECB0019T,H,COLEGIO DE BACHILLERES PLANTEL TULA DE ALLENDE,MATUTINO,,TULA DE ALLENDE,KILOMETRO 5 [GASERA],ALTO,ESTATAL,COBACH,II,I,
130011353B17,HIDALGO,13ECB0019T,H,COLEGIO DE BACHILLERES PLANTEL TULA DE ALLENDE,MATUTINO,,TULA DE ALLENDE,KILOMETRO 5 [GASERA],ALTO,ESTATAL,COBACH,II,I,
130011354B17,HIDALGO,13ECB0019T,M,COLEGIO DE BACHILLERES PLANTEL TULA DE ALLENDE,VESPERTINO,,TULA DE ALLENDE,KILOMETRO 5 [GASERA],ALTO,ESTATAL,COBACH,I,I,
130011355B17,HIDALGO,13ECB0019T,H,COLEGIO DE BACHILLERES PLANTEL TULA DE ALLENDE,VESPERTINO,,TULA DE ALLENDE,KILOMETRO 5 [GASERA],ALTO,ESTATAL,COBACH,I,I,
130011357B17,HIDALGO,13ECB0019T,M,COLEGIO DE BACHILLERES PLANTEL TULA DE ALLENDE,VESPERTINO,,TULA DE ALLENDE,KILOMETRO 5 [GASERA],ALTO,ESTATAL,COBACH,II,I,
130011358B17,HIDALGO,13ECB0019T,M,COLEGIO DE BACHILLERES PLANTEL TULA DE ALLENDE,VESPERTINO,,TULA DE ALLENDE,KILOMETRO 5 [GASERA],ALTO,ESTATAL,COBACH,II,I,
130011361B17,HIDALGO,13ECB0019T,M,COLEGIO DE BACHILLERES PLANTEL TULA DE ALLENDE,VESPERTINO,,TULA DE ALLENDE,KILOMETRO 5 [GASERA],ALTO,ESTATAL,COBACH,I,I,
130011362B17,HIDALGO,13ECB0019T,H,COLEGIO DE BACHILLERES PLANTEL TULA DE ALLENDE,VESPERTINO,,TULA DE ALLENDE,KILOMETRO 5 [GASERA],ALTO,ESTATAL,COBACH,I,I,
130011363B17,HIDALGO,13ECB0019T,M,COLEGIO DE BACHILLERES PLANTEL TULA DE ALLENDE,VESPERTINO,,TULA DE ALLENDE,KILOMETRO 5 [GASERA],ALTO,ESTATAL,COBACH,I,I,
130011364B17,HIDALGO,13ECB0019T,M,COLEGIO DE BACHILLERES PLANTEL TULA DE ALLENDE,VESPERTINO,,TULA DE ALLENDE,KILOMETRO 5 [GASERA],ALTO,ESTATAL,COBACH,I,I,
130011365B17,HIDALGO,13ECB0019T,H,COLEGIO DE BACHILLERES PLANTEL TULA DE ALLENDE,VESPERTINO,,TULA DE ALLENDE,KILOMETRO 5 [GASERA],ALTO,ESTATAL,COBACH,I,I,
130011366B17,HIDALGO,13ECB0019T,M,COLEGIO DE BACHILLERES PLANTEL TULA DE ALLENDE,VESPERTINO,,TULA DE ALLENDE,KILOMETRO 5 [GASERA],ALTO,ESTATAL,COBACH,I,I,
130011367B17,HIDALGO,13ECB0019T,H,COLEGIO DE BACHILLERES PLANTEL TULA DE ALLENDE,VESPERTINO,,TULA DE ALLENDE,KILOMETRO 5 [GASERA],ALTO,ESTATAL,COBACH,III,II,
130011368B17,HIDALGO,13ECB0019T,H,COLEGIO DE BACHILLERES PLANTEL TULA DE ALLENDE,VESPERTINO,,TULA DE ALLENDE,KILOMETRO 5 [GASERA],ALTO,ESTATAL,COBACH,I,I,
130011369B17,HIDALGO,13ECB0019T,M,COLEGIO DE BACHILLERES PLANTEL TULA DE ALLENDE,VESPERTINO,,TULA DE ALLENDE,KILOMETRO 5 [GASERA],ALTO,ESTATAL,COBACH,I,I,
130011370B17,HIDALGO,13ECB0019T,H,COLEGIO DE BACHILLERES PLANTEL TULA DE ALLENDE,VESPERTINO,,TULA DE ALLENDE,KILOMETRO 5 [GASERA],ALTO,ESTATAL,COBACH,I,I,
130011371B17,HIDALGO,13ECB0019T,M,COLEGIO DE BACHILLERES PLANTEL TULA DE ALLENDE,VESPERTINO,,TULA DE ALLENDE,KILOMETRO 5 [GASERA],ALTO,ESTATAL,COBACH,I,I,
130011374B17,HIDALGO,13ECB0019T,H,COLEGIO DE BACHILLERES PLANTEL TULA DE ALLENDE,VESPERTINO,,TULA DE ALLENDE,KILOMETRO 5 [GASERA],ALTO,ESTATAL,COBACH,I,I,
130011375B17,HIDALGO,13ECB0019T,M,COLEGIO DE BACHILLERES PLANTEL TULA DE ALLENDE,VESPERTINO,,TULA DE ALLENDE,KILOMETRO 5 [GASERA],ALTO,ESTATAL,COBACH,I,I,
130011376B17,HIDALGO,13ECB0019T,H,COLEGIO DE BACHILLERES PLANTEL TULA DE ALLENDE,VESPERTINO,,TULA DE ALLENDE,KILOMETRO 5 [GASERA],ALTO,ESTATAL,COBACH,II,I,
130011377B17,HIDALGO,13ECB0019T,M,COLEGIO DE BACHILLERES PLANTEL TULA DE ALLENDE,VESPERTINO,,TULA DE ALLENDE,KILOMETRO 5 [GASERA],ALTO,ESTATAL,COBACH,I,I,
130011378B17,HIDALGO,13ECB0019T,H,COLEGIO DE BACHILLERES PLANTEL TULA DE ALLENDE,VESPERTINO,,TULA DE ALLENDE,KILOMETRO 5 [GASERA],ALTO,ESTATAL,COBACH,III,II,
130011379B17,HIDALGO,13ECB0019T,H,COLEGIO DE BACHILLERES PLANTEL TULA DE ALLENDE,VESPERTINO,,TULA DE ALLENDE,KILOMETRO 5 [GASERA],ALTO,ESTATAL,COBACH,III,I,
130011380B17,HIDALGO,13ECB0019T,H,COLEGIO DE BACHILLERES PLANTEL TULA DE ALLENDE,VESPERTINO,,TULA DE ALLENDE,KILOMETRO 5 [GASERA],ALTO,ESTATAL,COBACH,I,I,
130011381B17,HIDALGO,13ECB0019T,M,COLEGIO DE BACHILLERES PLANTEL TULA DE ALLENDE,VESPERTINO,,TULA DE ALLENDE,KILOMETRO 5 [GASERA],ALTO,ESTATAL,COBACH,I,I,
130011382B17,HIDALGO,13ECB0019T,M,COLEGIO DE BACHILLERES PLANTEL TULA DE ALLENDE,VESPERTINO,,TULA DE ALLENDE,KILOMETRO 5 [GASERA],ALTO,ESTATAL,COBACH,III,II,
130011383B17,HIDALGO,13ECB0019T,M,COLEGIO DE BACHILLERES PLANTEL TULA DE ALLENDE,VESPERTINO,,TULA DE ALLENDE,KILOMETRO 5 [GASERA],ALTO,ESTATAL,COBACH,II,I,
130011384B17,HIDALGO,13ECB0019T,H,COLEGIO DE BACHILLERES PLANTEL TULA DE ALLENDE,VESPERTINO,,TULA DE ALLENDE,KILOMETRO 5 [GASERA],ALTO,ESTATAL,COBACH,II,II,
130011385B17,HIDALGO,13ECB0019T,H,COLEGIO DE BACHILLERES PLANTEL TULA DE ALLENDE,VESPERTINO,,TULA DE ALLENDE,KILOMETRO 5 [GASERA],ALTO,ESTATAL,COBACH,I,I,
130011387B17,HIDALGO,13ECB0019T,M,COLEGIO DE BACHILLERES PLANTEL TULA DE ALLENDE,VESPERTINO,,TULA DE ALLENDE,KILOMETRO 5 [GASERA],ALTO,ESTATAL,COBACH,I,I,
130011388B17,HIDALGO,13ECB0019T,M,COLEGIO DE BACHILLERES PLANTEL TULA DE ALLENDE,VESPERTINO,,TULA DE ALLENDE,KILOMETRO 5 [GASERA],ALTO,ESTATAL,COBACH,I,I,
130011389B17,HIDALGO,13ECB0019T,H,COLEGIO DE BACHILLERES PLANTEL TULA DE ALLENDE,VESPERTINO,,TULA DE ALLENDE,KILOMETRO 5 [GASERA],ALTO,ESTATAL,COBACH,I,I,
130011390B17,HIDALGO,13ECB0019T,H,COLEGIO DE BACHILLERES PLANTEL TULA DE ALLENDE,VESPERTINO,,TULA DE ALLENDE,KILOMETRO 5 [GASERA],ALTO,ESTATAL,COBACH,I,I,
130011391B17,HIDALGO,13ECB0019T,H,COLEGIO DE BACHILLERES PLANTEL TULA DE ALLENDE,VESPERTINO,,TULA DE ALLENDE,KILOMETRO 5 [GASERA],ALTO,ESTATAL,COBACH,II,I,
130011392B17,HIDALGO,13ECB0036J,M,COLEGIO DE BACHILLERES PLANTEL TLAHUELILPAN,MATUTINO,,TLAHUELILPAN,TLAHUELILPAN,BAJO,ESTATAL,COBACH,I,8,
130011393B17,HIDALGO,13ECB0036J,H,COLEGIO DE BACHILLERES PLANTEL TLAHUELILPAN,MATUTINO,,TLAHUELILPAN,TLAHUELILPAN,BAJO,ESTATAL,COBACH,III,I,
